    0,     0
    0,     x
    X,     x
    X,     X
52894,     X
52342,     X
52598,     X
53214,     X
53460,     X
53660,     X
54820,     X
55876,     X
55980,     X
57348,     X
58802,     X
59482,     X
61504,     X
63504,     X
64592,     X
 1286,     X
 3190,     X
 3990,     X
 5780,     X
 7116,     X
 7404,     X
 8778,     X
 9754,     X
 9802,     X
10986,     X
11658,     X
11322,     X
11954,     X
11850,     X
10642,     X
10362,     X
 9346,     X
 7404,     X
 6604,     X
 5236,     X
 3198,     X
 2430,     X
 1118,     X
64672,     X
63896,     X
62432,     X
60298,     X
59370,     X
57810,     X
55804,     X
55228,     X
54204,     X
52966,     X
53260,     X
53078,     X
52638,     X
53580,     X
53844,     X
53764,     X
54988,     X
55500,     X
55788,     X
57490,     X
58554,     X
59522,     X
61872,     X
63440,     X
64768,     X
 1686,     X
 3070,     X
 4054,     X
 6020,     X
 6836,     X
 7340,     X
 8906,     X
 9394,     X
 9698,     X
11042,     X
11202,     X
11090,     X
11818,     X
11162,     X
10178,     X
 9978,     X
 8458,     X
 6812,     X
 6148,     X
 4348,     X
 2678,     X
 2054,     X
  310,     X
64232,     X
63552,     X
61648,     X
59882,     X
59058,     X
57116,     X
55556,     X
55148,     X
53812,     X
53086,     X
53532,     X
53030,     X
53078,     X
54108,     X
54012,     X
54404,     X
55684,     X
55868,     X
56668,     X
58450,     X
59218,     X
60706,     X
63096,     X
64328,     X
  574,     X
 2966,     X
 3950,     X
 5340,     X
 7188,     X
 7620,     X
 8570,     X
10026,     X
10170,     X
10930,     X
12122,     X
11914,     X
12194,     X
12688,     X
11634,     X
11018,     X
10586,     X
 8706,     X
 7500,     X
 6644,     X
 4564,     X
 3366,     X
 2550,     X
  526,     X
64896,     X
63976,     X
61776,     X
60458,     X
59394,     X
57236,     X
56188,     X
55588,     X
54100,     X
53908,     X
54156,     X
53484,     X
54012,     X
54764,     X
54476,     X
55308,     X
56292,     X
56316,     X
57602,     X
59106,     X
59762,     X
61720,     X
63776,     X
64856,     X
 1494,     X
 3454,     X
 4236,     X
 5980,     X
 7372,     X
 7636,     X
 8946,     X
 9978,     X
 9986,     X
11106,     X
11842,     X
11474,     X
12050,     X
12018,     X
10794,     X
10466,     X
 9514,     X
 7548,     X
 6684,     X
 5388,     X
 3302,     X
 2486,     X
 1238,     X
64760,     X
63944,     X
62552,     X
60378,     X
59418,     X
57930,     X
55876,     X
55252,     X
54292,     X
52998,     X
53246,     X
53118,     X
52622,     X
53532,     X
53860,     X
53724,     X
54916,     X
55492,     X
55724,     X
57394,     X
58522,     X
59434,     X
61760,     X
63400,     X
64688,     X
 1598,     X
 3070,     X
 4022,     X
 5988,     X
 6884,     X
 7356,     X
 8906,     X
 9474,     X
 9722,     X
11058,     X
11282,     X
11114,     X
11834,     X
11250,     X
10202,     X
 9994,     X
 8530,     X
 6812,     X
 6124,     X
 4380,     X
 2622,     X
 1982,     X
  286,     X
64128,     X
63448,     X
61592,     X
59746,     X
58914,     X
57012,     X
55356,     X
54916,     X
53596,     X
52750,     X
53166,     X
52670,     X
52598,     X
53596,     X
53508,     X
53772,     X
55028,     X
55204,     X
55876,     X
57634,     X
58402,     X
59778,     X
62152,     X
63400,     X
65088,     X
 1950,     X
 2974,     X
 4284,     X
 6164,     X
 6628,     X
 7492,     X
 8970,     X
 9138,     X
 9794,     X
11018,     X
10826,     X
11018,     X
11554,     X
10514,     X
 9826,     X
 9426,     X
 7580,     X
 6292,     X
 5476,     X
 3438,     X
 2174,     X
 1422,     X
64984,     X
63776,     X
62936,     X
60810,     X
59458,     X
58490,     X
56388,     X
55308,     X
54788,     X
53348,     X
53118,     X
53436,     X
52814,     X
53300,     X
54140,     X
53892,     X
54700,     X
55780,     X
55844,     X
57100,     X
58706,     X
59418,     X
61370,     X
63560,     X
64704,     X
 1366,     X
 3486,     X
 4348,     X
 6124,     X
 7676,     X
 8012,     X
 9346,     X
10514,     X
10586,     X
11706,     X
12560,     X
12234,     X
12816,     X
12896,     X
11698,     X
11362,     X
10530,     X
 8562,     X
 7692,     X
 6500,     X
 4420,     X
 3598,     X
 2454,     X
  454,     X
65176,     X
63904,     X
61744,     X
60778,     X
59394,     X
57324,     X
56676,     X
55780,     X
54428,     X
54620,     X
54532,     X
53972,     X
54804,     X
55164,     X
54948,     X
56068,     X
56660,     X
56804,     X
58394,     X
59546,     X
60378,     X
62648,     X
64336,     X
   22,     X
 2454,     X
 3998,     X
 4900,     X
 6852,     X
 7820,     X
 8226,     X
 9754,     X
10354,     X
10530,     X
11810,     X
12074,     X
11810,     X
12480,     X
11922,     X
10778,     X
10522,     X
 9082,     X
 7276,     X
 6556,     X
 4844,     X
 3014,     X
 2374,     X
  750,     X
64552,     X
63904,     X
62144,     X
60274,     X
59490,     X
57674,     X
55980,     X
55564,     X
54316,     X
53404,     X
53828,     X
53380,     X
53222,     X
54220,     X
54172,     X
54356,     X
55620,     X
55844,     X
56444,     X
58218,     X
59066,     X
60394,     X
62824,     X
64184,     X
  334,     X
 2838,     X
 3990,     X
 5316,     X
 7300,     X
 7884,     X
 8738,     X
10298,     X
10546,     X
11154,     X
12416,     X
12266,     X
12384,     X
12928,     X
11906,     X
11114,     X
10722,     X
 8874,     X
 7484,     X
 6684,     X
 4652,     X
 3302,     X
 2598,     X
  662,     X
64944,     X
64168,     X
62096,     X
60698,     X
59786,     X
57698,     X
56524,     X
56012,     X
54532,     X
54140,     X
54412,     X
53684,     X
53972,     X
54716,     X
54340,     X
54924,     X
55908,     X
55844,     X
56892,     X
58434,     X
59050,     X
60858,     X
63040,     X
64160,     X
  742,     X
 2918,     X
 3806,     X
 5516,     X
 7140,     X
 7476,     X
 8730,     X
 9922,     X
 9930,     X
10914,     X
11738,     X
11298,     X
11690,     X
11714,     X
10370,     X
 9850,     X
 8962,     X
 6892,     X
 5884,     X
 4700,     X
 2598,     X
 1742,     X
  734,     X
64352,     X
63616,     X
62568,     X
60570,     X
59730,     X
58586,     X
56652,     X
56076,     X
55348,     X
54036,     X
54204,     X
54180,     X
53548,     X
54276,     X
54620,     X
54284,     X
55268,     X
55860,     X
55932,     X
57474,     X
58754,     X
59650,     X
62064,     X
64072,     X
   22,     X
 2774,     X
 4796,     X
 6084,     X
