     0,      0
     0,      x
     X,      x
     X,      X
 -8788,      X
 -8788,  -9508
 -8540,  -9508
 -8540,  -7710
 -8228,  -7710
 -8228,  -8972
-10460,  -8972
-10460,  -8292
 -9388,  -8292
 -9388,  -6118
 -8268,  -6118
 -8268,  -7142
 -9876,  -7142
 -9876,  -6662
 -8492,  -6662
 -8492,  -4950
 -7502,  -4950
 -7502,  -6870
 -9588,  -6870
 -9588,  -6998
 -8892,  -6998
 -8892,  -5646
 -8780,  -5646
 -8780,  -7462
-11476,  -7462
-11476,  -6950
-10956,  -6950
-10956,  -4830
-10700,  -4830
-10700,  -5822
-12746,  -5822
-12746,  -4558
-11252,  -4558
-11252,  -2208
-10132,  -2208
-10132,  -3416
-11420,  -3416
-11420,  -2696
 -9508,  -2696
 -9508,  -1280
 -8572,  -1280
 -8572,  -3448
-10380,  -3448
-10380,  -3376
 -9220,  -3376
 -9220,  -2368
 -9204,  -2368
 -9204,  -4438
-11636,  -4438
-11636,  -3768
-10692,  -3768
-10692,  -2040
-10572,  -2040
-10572,  -3320
-12378,  -3320
-12378,  -1968
-10540,  -1968
-10540,    -80
 -9644,    -80
 -9644,  -1624
-10796,  -1624
-10796,   -848
 -8660,   -848
 -8660,     70
 -8086,     70
 -8086,  -2384
 -9852,  -2384
 -9852,  -2216
 -8564,  -2216
 -8564,  -1648
 -8980,  -1648
 -8980,  -3928
-11404,  -3928
-11404,  -3088
-10372,  -3088
-10372,  -1736
-10700,  -1736
-10700,  -3152
-12506,  -3152
-12506,  -1584
-10620,  -1584
-10620,    -48
-10212,    -48
-10212,  -1672
-11380,  -1672
-11380,   -632
 -9260,   -632
 -9260,      6
 -9196,      6
 -9196,  -2440
-10988,  -2440
-10988,  -1912
 -9708,  -1912
 -9708,  -1520
-10596,  -1520
-10596,  -3664
-12962,  -3664
-12962,  -2376
-11860,  -2376
-11860,  -1136
-12562,  -1136
-12562,  -2360
-14210,  -2360
-14210,   -344
-12188,   -344
-12188,   1070
-12084,   1070
-12084,   -352
-13042,   -352
-13042,   1110
-10748,   1110
-10748,   1614
-10956,   1614
-10956,   -616
-12466,   -616
-12466,    342
-10972,    342
-10972,    606
-12044,    606
-12044,  -1304
-14034,  -1304
-14034,    374
-12634,    374
-12634,   1438
-13434,   1438
-13434,    382
-14634,    382
-14634,   2694
-12282,   2694
-12282,   3822
-12276,   3822
-12276,   2462
-12778,   2462
-12778,   4116
-10220,   4116
-10220,   4236
-10556,   4236
-10556,   2022
-11652,   2022
-11652,   3110
 -9932,   3110
 -9932,   2950
-11164,   2950
-11164,   1030
-12746,   1030
-12746,   2798
-11156,   2798
-11156,   3382
-12140,   3382
-12140,   2278
-12970,   2278
-12970,   4588
-10516,   4588
-10516,   5172
-10764,   5172
-10764,   3718
-11004,   3718
-11004,   5324
 -8460,   5324
 -8460,   4892
 -9172,   4892
 -9172,   2630
-10092,   2630
-10092,   3702
 -8492,   3702
 -8492,   3062
-10132,   3062
-10132,   1166
-11572,   1166
-11572,   2990
-10132,   2990
-10132,   3150
-11540,   3150
-11540,   2134
-12236,   2134
-12236,   4516
 -9956,   4516
 -9956,   4708
-10660,   4708
-10660,   3406
-10804,   3406
-10804,   5124
 -8500,   5124
 -8500,   4388
 -9668,   4388
 -9668,   2366
-10492,   2366
-10492,   3654
 -9108,   3654
 -9108,   2814
-11156,   2814
-11156,   1286
-12410,   1286
-12410,   3382
-11108,   3382
-11108,   3414
-12810,   3414
-12810,   2790
-13226,   2790
-13226,   5460
-11036,   5460
-11036,   5508
-11972,   5508
-11972,   4596
-11780,   4596
-11780,   6580
 -9524,   6580
 -9524,   5700
-10868,   5700
-10868,   4086
-11300,   4086
-11300,   5628
 -9916,   5628
 -9916,   4652
-12044,   4652
-12044,   3534
-12810,   3534
-12810,   5844
-11420,   5844
-11420,   5684
-13114,   5684
-13114,   5404
-12986,   5404
-12986,   8164
-10684,   8164
-10684,   7932
-11596,   7932
-11596,   7252
-10884,   7252
-10884,   9218
 -8572,   9218
 -8572,   7972
 -9932,   7972
 -9932,   6540
 -9884,   6540
 -9884,   8004
 -8484,   8004
 -8484,   6644
-10636,   6644
-10636,   5676
-10940,   5676
-10940,   7860
 -9580,   7860
 -9580,   7260
-11316,   7260
-11316,   7068
-10772,   7068
-10772,   9626
 -8588,   9626
 -8588,   8890
 -9628,   8890
 -9628,   8266
 -8604,   8266
 -8604,   9978
 -6542,   9978
 -6542,   8242
 -8126,   8242
 -8126,   6908
 -7862,   6908
 -7862,   8164
 -6790,   8164
 -6790,   6388
 -9204,   6388
 -9204,   5596
 -9324,   5596
 -9324,   7620
 -8308,   7620
 -8308,   6676
-10316,   6676
-10316,   6708
 -9604,   6708
 -9604,   9130
 -7814,   9130
 -7814,   8092
 -9140,   8092
 -9140,   7740
 -8006,   7740
 -8006,   9370
 -6366,   9370
 -6366,   7428
 -8244,   7428
 -8244,   6460
 -7862,   6460
 -7862,   7732
 -7198,   7732
 -7198,   5860
 -9820,   5860
 -9820,   5540
 -9740,   5540
 -9740,   7644
 -9052,   7644
 -9052,   6660
-11156,   6660
-11156,   7204
-10164,   7204
-10164,   9682
 -8628,   9682
 -8628,   8610
 -9988,   8610
 -9988,   8746
 -8532,   8746
 -8532,  10418
 -7126,  10418
 -7126,   8450
 -8972,   8450
 -8972,   7980
 -8212,   7980
 -8212,   9290
 -7702,   9290
 -7702,   7404
-10204,   7404
-10204,   7572
 -9660,   7572
 -9660,   9658
 -9044,   9658
 -9044,   8610
-10940,   8610
-10940,   9554
 -9436,   9554
 -9436,  11906
 -7966,  11906
 -7966,  10666
 -9108,  10666
 -9108,  11098
 -7174,  11098
 -7174,  12536
 -5878,  12536
 -5878,  10338
 -7542,  10338
 -7542,  10106
 -6350,  10106
 -6350,  11130
 -5990,  11130
 -5990,   8994
 -8308,   8994
 -8308,   9362
 -7366,   9362
 -7366,  11106
 -6926,  11106
 -6926,   9770
 -8660,   9770
 -8660,  10834
 -6830,  10834
 -6830,  12768
 -5614,  12768
 -5614,  11186
 -6686,  11186
 -6686,  11698
 -4550,  11698
 -4550,  12680
 -3632,  12680
 -3632,  10170
 -5318,  10170
 -5318,  10058
 -4016,  10058
 -4016,  10682
 -4102,  10682
 -4102,   8322
