     0,      0
     0,      x
     X,      x
     X,      X
  7252,      X
  7252,  -3656
  5900,  -3656
  5900,  -5310
  4836,  -5310
  4836,  -6910
  3414,  -6910
  3414,  -8940
   846,  -8940
   846, -10948
 -2856, -10948
 -2856, -11860
 -6686, -11860
 -6686, -11556
 -9636, -11556
 -9636,  -9660
-11204,  -9660
-11204,  -7230
-11924,  -7230
-11924,  -5158
-12682,  -5158
-12682,  -3408
-13690,  -3408
-13690,  -1192
-14218,  -1192
-14218,   2022
-13282,   2022
-13282,   5756
-10676,   5756
-10676,   8818
 -7254,   8818
 -7254,  10290
 -4182,  10290
 -4182,  10330
 -1904,  10330
 -1904,   9858
   102,   9858
   102,   9602
  2638,   9602
  2638,   9298
  5748,   9298
  5748,   8044
  8514,   8044
  8514,   5260
  9826,   5260
  9826,   1430
  9394,   1430
  9394,  -2248
  7964,  -2248
  7964,  -4878
  6564,  -4878
  6564,  -6606
  5476,  -6606
  5476,  -8260
  4046,  -8260
  4046, -10356
  1470, -10356
  1470, -12434
 -2232, -12434
 -2232, -13394
 -6062, -13394
 -6062, -12554
 -8844, -12554
 -8844, -10324
-10244, -10324
-10244,  -7798
-10924,  -7798
-10924,  -5758
-11724,  -5758
-11724,  -3976
-12706,  -3976
-12706,  -1632
-13034,  -1632
-13034,   1702
-11796,   1702
-11796,   5396
 -8964,   5396
 -8964,   8234
 -5518,   8234
 -5518,   9458
 -2568,   9458
 -2568,   9378
  -392,   9378
  -392,   8962
  1646,   8962
  1646,   8802
  4284,   8802
  4284,   8482
  7396,   8482
  7396,   7068
  9978,   7068
  9978,   4132
 10978,   4132
 10978,    310
 10298,    310
 10298,  -3176
  8794,  -3176
  8794,  -5566
  7428,  -5566
  7428,  -7150
  6324,  -7150
  6324,  -8796
  4732,  -8796
  4732, -10876
  1926, -10876
  1926, -12786
 -1912, -12786
 -1912, -13418
 -5662, -13418
 -5662, -12244
 -8244, -12244
 -8244,  -9828
 -9492,  -9828
 -9492,  -7310
-10164,  -7310
-10164,  -5310
-11036,  -5310
-11036,  -3472
-12012,  -3472
-12012,   -960
-12156,   -960
-12156,   2502
-10652,   2502
-10652,   6132
 -7654,   6132
 -7654,   8722
 -4238,   8722
 -4238,   9658
 -1432,   9658
 -1432,   9410
   646,   9410
   646,   8970
  2726,   8970
  2726,   8770
  5460,   8770
  5460,   8274
  8554,   8274
  8554,   6540
 10922,   6540
 10922,   3310
 11610,   3310
 11610,   -640
 10698,   -640
 10698,  -4072
  9138,  -4072
  9138,  -6382
  7812,  -6382
  7812,  -8030
  6660,  -8030
  6660,  -9844
  4868,  -9844
  4868, -12076
  1814, -12076
  1814, -13946
 -2144, -13946
 -2144, -14394
 -5814, -14394
 -5814, -13042
 -8220, -13042
 -8220, -10612
 -9380, -10612
 -9380,  -8228
-10108,  -8228
-10108,  -6366
-11108,  -6366
-11108,  -4518
-12092,  -4518
-12092,  -1880
-12092,   1662
-10396,   1662
-10396,   5204
 -7334,   5204
 -7334,   7548
 -4056,   7548
 -4056,   8266
 -1472,   8266
 -1472,   7964
   454,   7964
   454,   7612
  2518,   7612
  2518,   7492
  5268,   7492
  5268,   6932
  8234,   6932
  8234,   5052
 10282,   5052
 10282,   1734
 10594,   1734
 10594,  -2088
  9418,  -2088
  9418,  -5222
  7780,  -5222
  7780,  -7246
  6428,  -7246
  6428,  -8716
  5164,  -8716
  5164, -10468
  3134, -10468
  3134, -12554
  -176, -12554
  -176, -14122
 -4230, -14122
 -4230, -14130
 -7790, -14130
 -7790, -12394
-10004, -12394
-10004,  -9756
-11052,  -9756
-11052,  -7310
-11812,  -7310
-11812,  -5366
-12858,  -5366
-12858,  -3312
-13762,  -3312
-13762,   -392
-13506,   -392
-13506,   3342
-11516,   3342
-11516,   6860
 -8308,   6860
 -8308,   9034
 -5054,   9034
 -5054,   9594
 -2568,   9594
 -2568,   9282
  -624,   9282
  -624,   9018
  1598,   9018
  1598,   8922
  4508,   8922
  4508,   8218
  7492,   8218
  7492,   6092
  9370,   6092
  9370,   2614
  9490,   2614
  9490,  -1184
  8250,  -1184
  8250,  -4158
  6716,  -4158
  6716,  -6062
  5508,  -6062
  5508,  -7574
  4276,  -7574
  4276,  -9436
  2142,  -9436
  2142, -11572
 -1256, -11572
 -1256, -13002
 -5222, -13002
 -5222, -12762
 -8508, -12762
 -8508, -10860
-10412, -10860
-10412,  -8244
-11260,  -8244
-11260,  -5926
-11980,  -5926
-11980,  -4064
-12978,  -4064
-12978,  -1952
-13690,  -1952
-13690,   1102
-13106,   1102
-13106,   4868
-10804,   4868
-10804,   8218
 -7446,   8218
 -7446,  10114
 -4230,  10114
 -4230,  10458
 -1824,  10458
 -1824,  10106
   150,  10106
   150,   9898
  2518,   9898
  2518,   9794
  5540,   9794
  5540,   8930
  8466,   8930
  8466,   6588
 10122,   6588
 10122,   3006
  9986,   3006
  9986,   -672
  8658,   -672
  8658,  -3424
  7172,  -3424
  7172,  -5158
  6028,  -5158
  6028,  -6638
  4740,  -6638
  4740,  -8532
  2422,  -8532
  2422, -10596
 -1120, -10596
 -1120, -11780
 -5046, -11780
 -5046, -11228
 -8118, -11228
 -8118,  -9116
 -9780,  -9116
 -9780,  -6486
-10524,  -6486
-10524,  -4254
-11260,  -4254
-11260,  -2424
-12252,  -2424
-12252,   -208
-12810,   -208
-12810,   2982
-11932,   2982
-11932,   6716
 -9364,   6716
 -9364,   9826
 -5934,   9826
 -5934,  11378
 -2808,  11378
 -2808,  11458
  -488,  11458
  -488,  10986
  1518,  10986
  1518,  10706
  4014,  10706
  4014,  10418
  7108,  10418
  7108,   9218
  9914,   9218
  9914,   6492
 11306,   6492
 11306,   2670
 10930,   2670
 10930,  -1064
  9506,  -1064
  9506,  -3784
  8068,  -3784
  8068,  -5574
  6948,  -5574
  6948,  -7254
  5524,  -7254
  5524,  -9380
  2982,  -9380
  2982, -11532
  -728, -11532
  -728, -12626
 -4622, -12626
 -4622, -11932
 -7526, -11932
 -7526,  -9780
 -9036,  -9780
 -9036,  -7286
 -9780,  -7286
 -9780,  -5246
-10628,  -5246
-10628,  -3496
-11692,  -3496
-11692,  -1208
-12148,  -1208
-12148,   2070
-11076,   2070
-11076,   5772
 -8388,   5772
 -8388,   8666
