    0,     0
    0,     x
    X,     x
    X,     X
52886,     X
52886, 61488
52862, 61488
52862, 61520
52854, 61520
52854, 62464
53780, 62464
53780, 62632
53524, 62632
53524, 62080
52662, 62080
52662, 60050
53884, 60050
53884, 60322
53604, 60322
53604, 58762
51606, 58762
51606, 60050
52678, 60050
52678, 61776
52598, 61776
52598, 60922
51110, 60922
51110, 62544
52710, 62544
52710, 64128
52926, 64128
52926, 62968
51630, 62968
51630, 64224
53198, 64224
53198, 65336
53086, 65336
53086, 63896
51470, 63896
51470, 65136
52750, 65136
52750,   798
52382,   798
52382, 65232
50838, 65232
50838,  1414
52414,  1414
52414,  2934
52422,  2934
52422,  2062
51454,  2062
51454,  3838
53540,  3838
53540,  5044
53812,  5044
53812,  3758
53006,  3758
53006,  5060
54980,  5060
54980,  5716
54860,  5716
54860,  4094
53684,  4094
53684,  5324
55300,  5324
55300,  6028
54868,  6028
54868,  4716
53708,  4716
53708,  6388
55548,  6388
55548,  7356
55428,  7356
55428,  6260
54764,  6260
54764,  7948
57028,  7948
57028,  8594
57076,  8594
57076,  7084
56492,  7084
56492,  8322
58538,  8322
58538,  8450
58130,  8450
58130,  6676
57116,  6676
57116,  7900
58754,  7900
58754,  8140
58010,  8140
58010,  6764
57020,  6764
57020,  8466
58850,  8466
58850,  9034
58418,  9034
58418,  7932
57930,  7932
57930,  9706
60170,  9706
60170,  9994
59914,  9994
59914,  8546
59514,  8546
59514,  9906
61544,  9906
61544,  9738
60858,  9738
60858,  8108
60082,  8108
60082,  9506
61752,  9506
60810,  9506
60810,  8306
60130,  8306
60130, 10202
62064, 10202
62064, 10522
61504, 10522
61504,  9586
61402,  9586
61402, 11506
63768, 11506
63768, 11514
63432, 11514
63432, 10210
63440, 10210
63440, 11674
   86, 11674
   86, 11186
64880, 11186
64880,  9666
64552,  9666
64552, 11122
  846, 11122
  846, 10746
65416, 10746
65416,  9610
65216,  9610
65216, 11482
 1766, 11482
 1766, 11354
 1182, 11354
 1182, 10410
 1526, 10410
 1526, 12194
 3998, 12194
 3998, 11674
 3574, 11674
 3574, 10282
 3950, 10282
 3950, 11546
 6140, 11546
 6140, 10490
 5244, 10490
 5244,  8866
 5212,  8866
 5212, 10090
 6964, 10090
 6964,  9138
 5772,  9138
 5772,  7908
 5796,  7908
 5796,  9522
 7724,  9522
 7724,  8810
 6844,  8810
 6844,  7764
 7324,  7764
 7324,  9282
 9514,  9282
 9514,  8194
 8706,  8194
 8706,  6748
 9130,  6748
 9130,  7788
10938,  7788
10938,  6244
 9586,  6244
 9586,  4652
 9546,  4652
 9546,  5732
10866,  5732
10866,  4388
 9218,  4388
 9218,  3278
 9226,  3278
 9226,  4820
10706,  4820
10706,  3798
 9378,  3798
 9378,  2958
 9834,  2958
 9834,  4460
11578,  4460
11578,  3134
10330,  3134
10330,  1974
10754,  1974
10754,  3062
12130,  3062
12130,  1366
10402,  1366
10402,   142
10410,   142
10410,  1334
11362,  1334
11362, 65440
 9426, 65440
 9426, 64752
 9570, 64752
 9570,   878
10762,   878
10762, 65328
 9234, 65328
 9234, 64896
 9906, 64896
 9906,   950
11402,   950
11402, 65072
10026, 65072
10026, 64296
10690, 64296
10690, 65440
11858, 65440
11858, 63632
10050, 63632
10050, 62768
10354, 62768
10354, 63968
11138, 63968
11138, 62400
 9178, 62400
 9178, 62016
 9642, 62016
 9642, 63608
10682, 63608
10682, 62304
 9146, 62304
 9146, 62104
10114, 62104
10114, 63536
11418, 63536
11418, 61832
 9994, 61832
 9994, 61234
10906, 61234
10906, 62144
11802, 62144
11802, 60026
 9898, 60026
 9898, 59322
10386, 59322
10386, 60266
10842, 60266
10842, 58386
 8754, 58386
 8754, 58154
 9354, 58154
 9354, 59474
10002, 59474
10002, 57866
 8282, 57866
 8282, 57810
 9306, 57810
 9306, 58962
10138, 58962
10138, 57004
 8466, 57004
 8466, 56580
 9346, 56580
 9346, 57260
 9706, 57260
 9706, 54972
 7524, 54972
 7524, 54532
 7948, 54532
 7948, 55332
 7852, 55332
 7852, 53380
 5500, 53380
 5500, 53500
 6044, 53500
 6044, 54748
 6148, 54748
 6148, 53158
 4196, 53158
 4196, 53524
 5180, 53524
 5180, 54660
 5484, 54660
 5484, 52790
 3622, 52790
 3622, 52870
 4492, 52870
 4492, 53604
 4380, 53604
 4380, 51494
 2078, 51494
 2078, 51630
 2566, 51630
 2566, 52550
 2086, 52550
 2086, 50846
65272, 50846
65272, 51582
  438, 51582
  438, 52958
  262, 52958
  262, 51614
63952, 51614
63952, 52566
65176, 52566
65176, 53804
65264, 53804
65264, 52166
63576, 52166
63576, 52790
64736, 52790
64736, 53588
64456, 53588
64456, 51694
62408, 51694
62408, 52342
63224, 52342
63224, 53268
62640, 53268
62640, 51750
60602, 51750
60602, 52926
61672, 52926
61672, 54220
61418, 54220
61418, 52990
59906, 52990
59906, 54284
61464, 54284
61464, 55348
61448, 55348
61448, 53748
60066, 53748
60066, 54652
61504, 54652
61504, 55220
61066, 55220
61066, 53340
59274, 53340
59274, 54228
60330, 54228
60330, 54900
59538, 54900
59538, 53380
57730, 53380
57730, 54772
58970, 54772
58970, 55796
58466, 55796
58466, 54556
57132, 54556
57132, 56060
58786, 56060
58786, 56836
58442, 56836
58442, 55260
57172, 55260
57172, 56388
58626, 56388
58626, 56708
57818, 56708
57818, 54924
56108, 54924
56108, 56100
57148, 56100
57148, 56596
55980, 56596
55980, 55260
54276, 55260
54276, 56996
55508, 56996
55508, 57890
54652, 57890
54652, 56908
53444, 56908
53444, 58786
55100, 58786
55100, 59490
54436, 59490
54436, 58218
53340, 58218
53340, 59770
54820, 59770
54820, 60074
53740, 60074
53740, 58666
52286, 58666
52286, 60314
53420, 60314
53420, 60818
52094, 60818
52094, 59898
50742, 59898
50742, 62104
52166, 62104
52166, 63000
51238, 63000
51238, 62400
50486, 62400
50486, 64696
52390, 64696
52390, 65344
51726, 65344
51726, 64416
51134, 64416
51134,   766
52910,   766
52910,   958
51886,   958
51886, 65376
50990, 65376
50990,  1758
52462,  1758
52462,  2086
51238,  2086
51238,  1382
50510,  1382
50510,  3750
52278,  3750
52278,  4356
51478,  4356
51478,  3870
51334,  3870
51334,  6204
53556,  6204
53556,  6444
52982,  6444
